"karat","purity_level","price_usd","price_birr","time"
"16","60.38","27.3793614","542.095750","2013/10/16"
"15","54.13","25.6681513","508.214765","2013/10/16"
"14","47.46","23.9569412","474.333781","2013/10/16"
"24","99.96","41.0690421","813.143625","2013/10/17"
"23","95.73","39.3578320","779.262641","2013/10/17"
"22","91.39","37.6466219","745.381656","2013/10/17"
"21","86.84","35.9354118","711.500672","2013/10/17"
"20","82.08","34.2242017","677.619687","2013/10/17"
"19","77.08","32.5129917","643.738703","2013/10/17"
"18","71.81","30.8017816","609.857719","2013/10/17"
"17","66.26","29.0905715","575.976734","2013/10/17"
"16","60.38","27.3793614","542.095750","2013/10/17"
"15","54.13","25.6681513","508.214765","2013/10/17"
"14","47.46","23.9569412","474.333781","2013/10/17"
"24","99.96","42.1837085","835.470283","2013/10/18"
"23","95.73","40.4260540","800.659021","2013/10/18"
"22","91.39","38.6683994","765.847759","2013/10/18"
"21","86.84","36.9107449","731.036497","2013/10/18"
"20","82.08","35.1530904","696.225236","2013/10/18"
"19","77.08","33.3954359","661.413974","2013/10/18"
"18","71.81","31.6377814","626.602712","2013/10/18"
"17","66.26","29.8801268","591.791450","2013/10/18"
"16","60.38","28.1224723","556.980188","2013/10/18"
"15","54.13","26.3648178","522.168927","2013/10/18"
"14","47.46","24.6071633","487.357665","2013/10/18"
"24","99.96","42.3907593","839.704563","2013/10/21"
"23","95.73","40.6244777","804.716872","2013/10/21"
"22","91.39","38.8581960","769.729182","2013/10/21"
"21","86.84","37.0919144","734.741492","2013/10/21"
"20","82.08","35.3256327","699.753802","2013/10/21"
"19","77.08","33.5593511","664.766112","2013/10/21"
"18","71.81","31.7930695","629.778422","2013/10/21"
"17","66.26","30.0267878","594.790732","2013/10/21"
"16","60.38","28.2605062","559.803042","2013/10/21"
"15","54.13","26.4942245","524.815351","2013/10/21"
"14","47.46","24.7279429","489.827661","2013/10/21"
"24","99.96","42.3907593","839.704563","2013/10/22"
"23","95.73","40.6244777","804.716872","2013/10/22"
"22","91.39","38.8581960","769.729182","2013/10/22"
"21","86.84","37.0919144","734.741492","2013/10/22"
"20","82.08","35.3256327","699.753802","2013/10/22"
"19","77.08","33.5593511","664.766112","2013/10/22"
"18","71.81","31.7930695","629.778422","2013/10/22"
"17","66.26","30.0267878","594.790732","2013/10/22"
"16","60.38","28.2605062","559.803042","2013/10/22"
"15","54.13","26.4942245","524.815351","2013/10/22"
"14","47.46","24.7279429","489.827661","2013/10/22"
"24","99.96","42.3907593","839.704563","2013/10/23"
"23","95.73","40.6244777","804.716872","2013/10/23"
"22","91.39","38.8581960","769.729182","2013/10/23"
"21","86.84","37.0919144","734.741492","2013/10/23"
"20","82.08","35.3256327","699.753802","2013/10/23"
"19","77.08","33.5593511","664.766112","2013/10/23"
"18","71.81","31.7930695","629.778422","2013/10/23"
"17","66.26","30.0267878","594.790732","2013/10/23"
"16","60.38","28.2605062","559.803042","2013/10/23"
"15","54.13","26.4942245","524.815351","2013/10/23"
"14","47.46","24.7279429","489.827661","2013/10/23"
"24","99.96","42.7833199","847.929891","2013/10/24"
"23","95.73","41.0006816","812.599479","2013/10/24"
"22","91.39","39.2180433","777.269067","2013/10/24"
"21","86.84","37.4354049","741.938655","2013/10/24"
"20","82.08","35.6527666","706.608242","2013/10/24"
"19","77.08","33.8701283","671.277830","2013/10/24"
"18","71.81","32.0874899","635.947418","2013/10/24"
"17","66.26","30.3048516","600.617006","2013/10/24"
"16","60.38","28.5222133","565.286594","2013/10/24"
"15","54.13","26.7395749","529.956182","2013/10/24"
"14","47.46","24.9569366","494.625770","2013/10/24"
"24","99.96","42.7833199","847.929891","2013/10/25"
"23","95.73","41.0006816","812.599479","2013/10/25"
"22","91.39","39.2180433","777.269067","2013/10/25"
"21","86.84","37.4354049","741.938655","2013/10/25"
"20","82.08","35.6527666","706.608242","2013/10/25"
"19","77.08","33.8701283","671.277830","2013/10/25"
"18","71.81","32.0874899","635.947418","2013/10/25"
"17","66.26","30.3048516","600.617006","2013/10/25"
"16","60.38","28.5222133","565.286594","2013/10/25"
"15","54.13","26.7395749","529.956182","2013/10/25"
"14","47.46","24.9569366","494.625770","2013/10/25"
"24","99.96","42.7833199","847.929891","2013/10/28"
"23","95.73","41.0006816","812.599479","2013/10/28"
"22","91.39","39.2180433","777.269067","2013/10/28"
"21","86.84","37.4354049","741.938655","2013/10/28"
"20","82.08","35.6527666","706.608242","2013/10/28"
"19","77.08","33.8701283","671.277830","2013/10/28"
"18","71.81","32.0874899","635.947418","2013/10/28"
"17","66.26","30.3048516","600.617006","2013/10/28"
"16","60.38","28.5222133","565.286594","2013/10/28"
"15","54.13","26.7395749","529.956182","2013/10/28"
"14","47.46","24.9569366","494.625770","2013/10/28"
"24","99.96","42.7833199","847.929891","2013/10/28"
"23","95.73","41.0006816","812.599479","2013/10/28"
"22","91.39","39.2180433","777.269067","2013/10/28"
"21","86.84","37.4354049","741.938655","2013/10/28"
"20","82.08","35.6527666","706.608242","2013/10/28"
"19","77.08","33.8701283","671.277830","2013/10/28"
"18","71.81","32.0874899","635.947418","2013/10/28"
"17","66.26","30.3048516","600.617006","2013/10/28"
"16","60.38","28.5222133","565.286594","2013/10/28"
"15","54.13","26.7395749","529.956182","2013/10/28"
"14","47.46","24.9569366","494.625770","2013/10/28"
"24","99.96","43.4424102","861.562696","2013/10/29"
"23","95.73","41.6323098","825.664250","2013/10/29"
"22","91.39","39.8222094","789.765804","2013/10/29"
"21","86.84","38.0121089","753.867359","2013/10/29"
"20","82.08","36.2020085","717.968913","2013/10/29"
"19","77.08","34.3919081","682.070467","2013/10/29"
"18","71.81","32.5818077","646.172022","2013/10/29"
"17","66.26","30.7717072","610.273576","2013/10/29"
"16","60.38","28.9616068","574.375130","2013/10/29"
"15","54.13","27.1515064","538.476685","2013/10/29"
"14","47.46","25.3414059","502.578239","2013/10/29"
"24","99.96","43.2761909","858.461576","2013/10/30"
"23","95.73","41.4730162","822.692344","2013/10/30"
"22","91.39","39.6698416","786.923111","2013/10/30"
"21","86.84","37.8666670","751.153879","2013/10/30"
"20","82.08","36.0634924","715.384647","2013/10/30"
"19","77.08","34.2603178","679.615414","2013/10/30"
"18","71.81","32.4571431","643.846182","2013/10/30"
"17","66.26","30.6539685","608.076950","2013/10/30"
"16","60.38","28.8507939","572.307717","2013/10/30"
"15","54.13","27.0476193","536.538485","2013/10/30"
"14","47.46","25.2444446","500.769253","2013/10/30"
"24","99.96","43.4166896","861.449208","2013/10/31"
"23","95.73","41.6076609","825.555491","2013/10/31"
"22","91.39","39.7986322","789.661774","2013/10/31"
"21","86.84","37.9896034","753.768057","2013/10/31"
"20","82.08","36.1805747","717.874340","2013/10/31"
"19","77.08","34.3715459","681.980623","2013/10/31"
"18","71.81","32.5625172","646.086906","2013/10/31"
"17","66.26","30.7534885","610.193189","2013/10/31"
"16","60.38","28.9444597","574.299472","2013/10/31"
"15","54.13","27.1354310","538.405755","2013/10/31"
"14","47.46","25.3264023","502.512038","2013/10/31"
"24","99.96","43.4166896","861.449208","2013/11/01"
"23","95.73","41.6076609","825.555491","2013/11/01"
"22","91.39","39.7986322","789.661774","2013/11/01"
"21","86.84","37.9896034","753.768057","2013/11/01"
"20","82.08","36.1805747","717.874340","2013/11/01"
"19","77.08","34.3715459","681.980623","2013/11/01"
"18","71.81","32.5625172","646.086906","2013/11/01"
"17","66.26","30.7534885","610.193189","2013/11/01"
"16","60.38","28.9444597","574.299472","2013/11/01"
"15","54.13","27.1354310","538.405755","2013/11/01"
"14","47.46","25.3264023","502.512038","2013/11/01"
"24","99.96","42.2492960","838.845408","2013/11/06"
"23","95.73","40.4889087","803.893516","2013/11/06"
"22","91.39","38.7285213","768.941624","2013/11/06"
"21","86.84","36.9681340","733.989732","2013/11/06"
"20","82.08","35.2077467","699.037840","2013/11/06"
"19","77.08","33.4473593","664.085948","2013/11/06"
"18","71.81","31.6869720","629.134056","2013/11/06"
"17","66.26","29.9265847","594.182164","2013/11/06"
"16","60.38","28.1661973","559.230272","2013/11/06"
"15","54.13","26.4058100","524.278380","2013/11/06"
"14","47.46","24.6454227","489.326488","2013/11/06"
"24","99.96","42.1657041","837.371669","2013/11/06"
"23","95.73","40.4087997","802.481183","2013/11/06"
"22","91.39","38.6518954","767.590697","2013/11/06"
"21","86.84","36.8949911","732.700211","2013/11/06"
"20","82.08","35.1380867","697.809724","2013/11/06"
"19","77.08","33.3811824","662.919238","2013/11/06"
"18","71.81","31.6242780","628.028752","2013/11/06"
"17","66.26","29.8673737","593.138266","2013/11/06"
"16","60.38","28.1104694","558.247779","2013/11/06"
"15","54.13","26.3535650","523.357293","2013/11/06"
"14","47.46","24.5966607","488.466807","2013/11/06"
"24","99.96","42.3508924","841.231657","2013/11/08"
"23","95.73","40.5862719","806.180338","2013/11/08"
"22","91.39","38.8216513","771.129019","2013/11/08"
"21","86.84","37.0570308","736.077700","2013/11/08"
"20","82.08","35.2924103","701.026381","2013/11/08"
"19","77.08","33.5277898","665.975062","2013/11/08"
"18","71.81","31.7631693","630.923743","2013/11/08"
"17","66.26","29.9985488","595.872424","2013/11/08"
"16","60.38","28.2339282","560.821105","2013/11/08"
"15","54.13","26.4693077","525.769786","2013/11/08"
"14","47.46","24.7046872","490.718467","2013/11/08"
"24","99.96","42.2962361","840.305879","2013/11/08"
"23","95.73","40.5338929","805.293134","2013/11/08"
"22","91.39","38.7715498","770.280389","2013/11/08"
"21","86.84","37.0092066","735.267644","2013/11/08"
"20","82.08","35.2468634","700.254899","2013/11/08"
"19","77.08","33.4845202","665.242154","2013/11/08"
"18","71.81","31.7221771","630.229409","2013/11/08"
"17","66.26","29.9598339","595.216664","2013/11/08"
"16","60.38","28.1974907","560.203919","2013/11/08"
"15","54.13","26.4351475","525.191174","2013/11/08"
"14","47.46","24.6728044","490.178429","2013/11/08"
"24","99.96","42.0888638","836.345077","2013/11/11"
"23","95.73","40.3351611","801.497366","2013/11/11"
"22","91.39","38.5814585","766.649654","2013/11/11"
"21","86.84","36.8277558","731.801942","2013/11/11"
"20","82.08","35.0740532","696.954231","2013/11/11"
"19","77.08","33.3203505","662.106519","2013/11/11"
"18","71.81","31.5666478","627.258808","2013/11/11"
"17","66.26","29.8129452","592.411096","2013/11/11"
"16","60.38","28.0592425","557.563385","2013/11/11"
"15","54.13","26.3055399","522.715673","2013/11/11"
"14","47.46","24.5518372","487.867961","2013/11/11"
"24","99.96","41.2764144","820.356973","2013/11/12"
"23","95.73","39.5565638","786.175433","2013/11/12"
"22","91.39","37.8367132","751.993892","2013/11/12"
"21","86.84","36.1168626","717.812352","2013/11/12"
"20","82.08","34.3970120","683.630811","2013/11/12"
"19","77.08","32.6771614","649.449271","2013/11/12"
"18","71.81","30.9573108","615.267730","2013/11/12"
"17","66.26","29.2374602","581.086189","2013/11/12"
"16","60.38","27.5176096","546.904649","2013/11/12"
"15","54.13","25.7977590","512.723108","2013/11/12"
"14","47.46","24.0779084","478.541568","2013/11/12"
"24","99.96","41.2368690","820.190191","2013/11/18"
"23","95.73","39.5186661","786.015600","2013/11/18"
"22","91.39","37.8004633","751.841008","2013/11/18"
"21","86.84","36.0822604","717.666417","2013/11/18"
"20","82.08","34.3640575","683.491826","2013/11/18"
"19","77.08","32.6458546","649.317234","2013/11/18"
"18","71.81","30.9276517","615.142643","2013/11/18"
"17","66.26","29.2094489","580.968052","2013/11/18"
"16","60.38","27.4912460","546.793461","2013/11/18"
"15","54.13","25.7730431","512.618869","2013/11/18"
"14","47.46","24.0548402","478.444278","2013/11/18"
"24","99.96","41.2368690","820.190191","2013/11/19"
"23","95.73","39.5186661","786.015600","2013/11/19"
"22","91.39","37.8004633","751.841008","2013/11/19"
"21","86.84","36.0822604","717.666417","2013/11/19"
"20","82.08","34.3640575","683.491826","2013/11/19"
"19","77.08","32.6458546","649.317234","2013/11/19"
"18","71.81","30.9276517","615.142643","2013/11/19"
"17","66.26","29.2094489","580.968052","2013/11/19"
"16","60.38","27.4912460","546.793461","2013/11/19"
"15","54.13","25.7730431","512.618869","2013/11/19"
"14","47.46","24.0548402","478.444278","2013/11/19"
"24","99.96","41.2368690","820.190191","2013/11/19"
"23","95.73","39.5186661","786.015600","2013/11/19"
"22","91.39","37.8004633","751.841008","2013/11/19"
"21","86.84","36.0822604","717.666417","2013/11/19"
"20","82.08","34.3640575","683.491826","2013/11/19"
"19","77.08","32.6458546","649.317234","2013/11/19"
"18","71.81","30.9276517","615.142643","2013/11/19"
"17","66.26","29.2094489","580.968052","2013/11/19"
"16","60.38","27.4912460","546.793461","2013/11/19"
"15","54.13","25.7730431","512.618869","2013/11/19"
"14","47.46","24.0548402","478.444278","2013/11/19"
"24","99.96","40.9137540","814.072829","2013/11/20"
"23","95.73","39.2090143","780.153128","2013/11/20"
"22","91.39","37.5042745","746.233426","2013/11/20"
"21","86.84","35.7995347","712.313725","2013/11/20"
"20","82.08","34.0947950","678.394024","2013/11/20"
"19","77.08","32.3900552","644.474323","2013/11/20"
"18","71.81","30.6853155","610.554622","2013/11/20"
"17","66.26","28.9805757","576.634920","2013/11/20"
"16","60.38","27.2758360","542.715219","2013/11/20"
"15","54.13","25.5710962","508.795518","2013/11/20"
"14","47.46","23.8663565","474.875817","2013/11/20"
"24","99.96","40.8446299","812.851839","2013/11/21"
"23","95.73","39.1427703","778.983013","2013/11/21"
"22","91.39","37.4409107","745.114186","2013/11/21"
"21","86.84","35.7390512","711.245359","2013/11/21"
"20","82.08","34.0371916","677.376533","2013/11/21"
"19","77.08","32.3353320","643.507706","2013/11/21"
"18","71.81","30.6334724","609.638879","2013/11/21"
"17","66.26","28.9316128","575.770053","2013/11/21"
"16","60.38","27.2297532","541.901226","2013/11/21"
"15","54.13","25.5278937","508.032399","2013/11/21"
"14","47.46","23.8260341","474.163573","2013/11/21"
"24","99.96","40.1260607","798.707433","2013/11/22"
"23","95.73","38.4541415","765.427957","2013/11/22"
"22","91.39","36.7822223","732.148480","2013/11/22"
"21","86.84","35.1103031","698.869004","2013/11/22"
"20","82.08","33.4383839","665.589528","2013/11/22"
"19","77.08","31.7664647","632.310051","2013/11/22"
"18","71.81","30.0945455","599.030575","2013/11/22"
"17","66.26","28.4226263","565.751098","2013/11/22"
"16","60.38","26.7507071","532.471622","2013/11/22"
"15","54.13","25.0787879","499.192146","2013/11/22"
"14","47.46","23.4068687","465.912669","2013/11/22"
"24","99.96","39.9604844","795.554303","2013/11/26"
"23","95.73","38.2954642","762.406207","2013/11/26"
"22","91.39","36.6304440","729.258111","2013/11/26"
"21","86.84","34.9654238","696.110015","2013/11/26"
"20","82.08","33.3004036","662.961919","2013/11/26"
"19","77.08","31.6353834","629.813823","2013/11/26"
"18","71.81","29.9703633","596.665727","2013/11/26"
"17","66.26","28.3053431","563.517631","2013/11/26"
"16","60.38","26.6403229","530.369535","2013/11/26"
"15","54.13","24.9753027","497.221439","2013/11/26"
"14","47.46","23.3102825","464.073343","2013/11/26"
"24","99.96","39.5955734","788.447450","2013/11/26"
"23","95.73","37.9457578","755.595473","2013/11/26"
"22","91.39","36.2959423","722.743495","2013/11/26"
"21","86.84","34.6461267","689.891518","2013/11/26"
"20","82.08","32.9963112","657.039541","2013/11/26"
"19","77.08","31.3464956","624.187564","2013/11/26"
"18","71.81","29.6966800","591.335587","2013/11/26"
"17","66.26","28.0468645","558.483610","2013/11/26"
"16","60.38","26.3970489","525.631633","2013/11/26"
"15","54.13","24.7472334","492.779656","2013/11/26"
"14","47.46","23.0974178","459.927679","2013/11/26"
"24","99.96","40.2392313","801.416402","2013/11/27"
"23","95.73","38.5625967","768.024052","2013/11/27"
"22","91.39","36.8859621","734.631702","2013/11/27"
"21","86.84","35.2093274","701.239352","2013/11/27"
"20","82.08","33.5326928","667.847002","2013/11/27"
"19","77.08","31.8560581","634.454652","2013/11/27"
"18","71.81","30.1794235","601.062302","2013/11/27"
"17","66.26","28.5027889","567.669952","2013/11/27"
"16","60.38","26.8261542","534.277601","2013/11/27"
"15","54.13","25.1495196","500.885251","2013/11/27"
"14","47.46","23.4728849","467.492901","2013/11/27"
"24","99.96","40.2688100","802.157716","2013/11/29"
"23","95.73","38.5909429","768.734478","2013/11/29"
